A: /home/workspace/git/openwatch/firmwares/H59MA_1.00.13_251230.bin  size=145552  sha256=7347dc5fe7c552d4f0fb93cffa2dd9cab6945b5628900705a07eb7a357781b65
  0x0069E7..0x0069F2  divergent  size=11
  0x0069F2..0x0069F3  identical  size=1
  0x0069F3..0x006A57  divergent  size=100
  0x006A57..0x006A58  identical  size=1
  0x006A58..0x006A6D  divergent  size=21
  0x006A6D..0x006A6E  identical  size=1
  0x006A6E..0x006A93  divergent  size=37
  0x006A93..0x006A94  identical  size=1
  0x006A94..0x006B21  divergent  size=141
  0x006B21..0x006B22  identical  size=1
  0x006B22..0x006B35  divergent  size=19
  0x006B35..0x006B36  identical  size=1
  0x006B36..0x006B49  divergent  size=19
  0x006B49..0x006B4A  identical  size=1
  0x006B4A..0x006BB2  divergent  size=104
  0x006BB2..0x006BB3  identical  size=1
  0x006BB3..0x006BC2  divergent  size=15
  0x006BC2..0x006BC3  identical  size=1
  0x006BC3..0x006BC9  divergent  size=6
  0x006BC9..0x006BCA  identical  size=1
  0x006BCA..0x006BCB  divergent  size=1
  0x006BCB..0x006BCC  identical  size=1
  0x006BCC..0x006BCD  divergent  size=1
  0x006BCD..0x006BCE  identical  size=1
  0x006BCE..0x006C1E  divergent  size=80
  0x006C1E..0x006C1F  identical  size=1
  0x006C1F..0x006C39  divergent  size=26
  0x006C39..0x006C3A  identical  size=1
  0x006C3A..0x006C3B  divergent  size=1
  0x006C3B..0x006C3C  identical  size=1
  0x006C3C..0x006C3D  divergent  size=1
  0x006C3D..0x006C3E  identical  size=1
  0x006C3E..0x006C40  divergent  size=2
  0x006C40..0x006C41  identical  size=1
  0x006C41..0x006C4A  divergent  size=9
  0x006C4A..0x006C4B  identical  size=1
  0x006C4B..0x006C50  divergent  size=5
  0x006C50..0x006C51  identical  size=1
  0x006C51..0x006C5F  divergent  size=14
  0x006C5F..0x006C60  identical  size=1
  0x006C60..0x006CFF  divergent  size=159
  0x006CFF..0x006D00  identical  size=1
  0x006D00..0x006D14  divergent  size=20
  0x006D14..0x006D16  identical  size=2
  0x006D16..0x006D17  divergent  size=1
  0x006D17..0x006D18  identical  size=1
  0x006D18..0x006D19  divergent  size=1
  0x006D19..0x006D1A  identical  size=1
  0x006D1A..0x006D1B  divergent  size=1
  0x006D1B..0x006D1C  identical  size=1
  0x006D1C..0x006D1D  divergent  size=1
  0x006D1D..0x006D1E  identical  size=1
  0x006D1E..0x006D1F  divergent  size=1
  0x006D1F..0x006D23  identical  size=4
  0x006D23..0x006D24  divergent  size=1
  0x006D24..0x006D26  identical  size=2
  0x006D26..0x006D67  divergent  size=65
  0x006D67..0x006D68  identical  size=1
  0x006D68..0x006D84  divergent  size=28
  0x006D84..0x006D85  identical  size=1
  0x006D85..0x006D87  divergent  size=2
  0x006D87..0x006D88  identical  size=1
  0x006D88..0x006E01  divergent  size=121
  0x006E01..0x006E02  identical  size=1
  0x006E02..0x006E09  divergent  size=7
  0x006E09..0x006E0A  identical  size=1
  0x006E0A..0x006E20  divergent  size=22
  0x006E20..0x006E21  identical  size=1
  0x006E21..0x006E28  divergent  size=7
  0x006E28..0x006E29  identical  size=1
  0x006E29..0x006E4D  divergent  size=36
  0x006E4D..0x006E4E  identical  size=1
  0x006E4E..0x006E6C  divergent  size=30
  0x006E6C..0x006E6D  identical  size=1
  0x006E6D..0x006E87  divergent  size=26
  0x006E87..0x006E88  identical  size=1
  0x006E88..0x006F30  divergent  size=168
  0x006F30..0x006F31  identical  size=1
  0x006F31..0x006F50  divergent  size=31
  0x006F50..0x006F51  identical  size=1
  0x006F51..0x006F6B  divergent  size=26
  0x006F6B..0x006F6C  identical  size=1
  0x006F6C..0x006F6E  divergent  size=2
  0x006F6E..0x006F6F  identical  size=1
  0x006F6F..0x006F84  divergent  size=21
  0x006F84..0x006F85  identical  size=1
  0x006F85..0x006F8B  divergent  size=6
  0x006F8B..0x006F8C  identical  size=1
  0x006F8C..0x006FC4  divergent  size=56
  0x006FC4..0x006FC5  identical  size=1
  0x006FC5..0x006FFC  divergent  size=55
  0x006FFC..0x006FFE  identical  size=2
  0x006FFE..0x007068  divergent  size=106
  0x007068..0x007069  identical  size=1
  0x007069..0x00706A  divergent  size=1
  0x00706A..0x00706B  identical  size=1
  0x00706B..0x00706C  divergent  size=1
  0x00706C..0x00706D  identical  size=1
  0x00706D..0x00706E  divergent  size=1
  0x00706E..0x007071  identical  size=3
  0x007071..0x007072  divergent  size=1
  0x007072..0x007074  identical  size=2
  0x007074..0x007087  divergent  size=19
  0x007087..0x007088  identical  size=1
  0x007088..0x007185  divergent  size=253
  0x007185..0x007186  identical  size=1
  0x007186..0x0071C6  divergent  size=64
  0x0071C6..0x0071C7  identical  size=1
  0x0071C7..0x0071D7  divergent  size=16
  0x0071D7..0x0071D8  identical  size=1
  0x0071D8..0x007201  divergent  size=41
  0x007201..0x007202  identical  size=1
  0x007202..0x007244  divergent  size=66
  0x007244..0x007246  identical  size=2
  0x007246..0x00726E  divergent  size=40
  0x00726E..0x00726F  identical  size=1
  0x00726F..0x00729D  divergent  size=46
  0x00729D..0x00729E  identical  size=1
  0x00729E..0x007370  divergent  size=210
  0x007370..0x007371  identical  size=1
  0x007371..0x0073F5  divergent  size=132
  0x0073F5..0x0073F6  identical  size=1
  0x0073F6..0x007413  divergent  size=29
  0x007413..0x007414  identical  size=1
  0x007414..0x00744B  divergent  size=55
  0x00744B..0x00744C  identical  size=1
  0x00744C..0x007475  divergent  size=41
  0x007475..0x007476  identical  size=1
  0x007476..0x007488  divergent  size=18
  0x007488..0x007489  identical  size=1
  0x007489..0x0074A7  divergent  size=30
  0x0074A7..0x0074A8  identical  size=1
  0x0074A8..0x0074AB  divergent  size=3
  0x0074AB..0x0074AC  identical  size=1
  0x0074AC..0x0074B6  divergent  size=10
  0x0074B6..0x0074B7  identical  size=1
  0x0074B7..0x0074F8  divergent  size=65
  0x0074F8..0x0074F9  identical  size=1
  0x0074F9..0x0074FF  divergent  size=6
  0x0074FF..0x007500  identical  size=1
  0x007500..0x007505  divergent  size=5
  0x007505..0x007506  identical  size=1
  0x007506..0x007543  divergent  size=61
  0x007543..0x007544  identical  size=1
  0x007544..0x007545  divergent  size=1
  0x007545..0x007546  identical  size=1
  0x007546..0x00757F  divergent  size=57
  0x00757F..0x007580  identical  size=1
  0x007580..0x0075BE  divergent  size=62
  0x0075BE..0x0075BF  identical  size=1
  0x0075BF..0x007614  divergent  size=85
  0x007614..0x007615  identical  size=1
  0x007615..0x00761D  divergent  size=8
  0x00761D..0x00761E  identical  size=1
  0x00761E..0x00764A  divergent  size=44
  0x00764A..0x00764B  identical  size=1
  0x00764B..0x00764F  divergent  size=4
  0x00764F..0x007650  identical  size=1
  0x007650..0x007653  divergent  size=3
  0x007653..0x007654  identical  size=1
  0x007654..0x0076C0  divergent  size=108
  0x0076C0..0x0076C1  identical  size=1
  0x0076C1..0x0076D0  divergent  size=15
  0x0076D0..0x0076D1  identical  size=1
  0x0076D1..0x0076F1  divergent  size=32
  0x0076F1..0x0076F2  identical  size=1
  0x0076F2..0x007710  divergent  size=30
  0x007710..0x007711  identical  size=1
  0x007711..0x007713  divergent  size=2
  0x007713..0x007714  identical  size=1
  0x007714..0x007715  divergent  size=1
  0x007715..0x007716  identical  size=1
  0x007716..0x007718  divergent  size=2
  0x007718..0x00771A  identical  size=2
  0x00771A..0x00772E  divergent  size=20
  0x00772E..0x007730  identical  size=2
  0x007730..0x00777B  divergent  size=75
  0x00777B..0x00777C  identical  size=1
  0x00777C..0x0077A7  divergent  size=43
  0x0077A7..0x0077A8  identical  size=1
  0x0077A8..0x0077D7  divergent  size=47
  0x0077D7..0x0077D8  identical  size=1
  0x0077D8..0x00780B  divergent  size=51
  0x00780B..0x00780C  identical  size=1
  0x00780C..0x00782B  divergent  size=31
  0x00782B..0x00782C  identical  size=1
  0x00782C..0x00789C  divergent  size=112
  0x00789C..0x00789D  identical  size=1
  0x00789D..0x0078FC  divergent  size=95
  0x0078FC..0x0078FE  identical  size=2
  0x0078FE..0x0078FF  divergent  size=1
  0x0078FF..0x007900  identical  size=1
  0x007900..0x00790A  divergent  size=10
  0x00790A..0x00790C  identical  size=2
  0x00790C..0x00791E  divergent  size=18
  0x00791E..0x007920  identical  size=2
  0x007920..0x00796E  divergent  size=78
  0x00796E..0x00796F  identical  size=1
  0x00796F..0x007973  divergent  size=4
  0x007973..0x007974  identical  size=1
  0x007974..0x0079A3  divergent  size=47
  0x0079A3..0x0079A4  identical  size=1
  0x0079A4..0x0079A7  divergent  size=3
  0x0079A7..0x0079A8  identical  size=1
  0x0079A8..0x0079B5  divergent  size=13
  0x0079B5..0x0079B6  identical  size=1
  0x0079B6..0x0079C1  divergent  size=11
  0x0079C1..0x0079C2  identical  size=1
  0x0079C2..0x0079D3  divergent  size=17
  0x0079D3..0x0079D4  identical  size=1
  0x0079D4..0x007B29  divergent  size=341
  0x007B29..0x007B2A  identical  size=1
  0x007B2A..0x007B4A  divergent  size=32
  0x007B4A..0x007B4B  identical  size=1
  0x007B4B..0x007BD4  divergent  size=137
  0x007BD4..0x007BD6  identical  size=2
  0x007BD6..0x007BDE  divergent  size=8
  0x007BDE..0x007BDF  identical  size=1
  0x007BDF..0x007C59  divergent  size=122
  0x007C59..0x007C5A  identical  size=1
  0x007C5A..0x007C5C  divergent  size=2
  0x007C5C..0x007C5D  identical  size=1
  0x007C5D..0x007C82  divergent  size=37
  0x007C82..0x007C84  identical  size=2
  0x007C84..0x007C85  divergent  size=1
  0x007C85..0x007C86  identical  size=1
  0x007C86..0x007C93  divergent  size=13
  0x007C93..0x007C94  identical  size=1
  0x007C94..0x007CA8  divergent  size=20
  0x007CA8..0x007CAA  identical  size=2
  0x007CAA..0x007CF4  divergent  size=74
  0x007CF4..0x007CF5  identical  size=1
  0x007CF5..0x007D14  divergent  size=31
  0x007D14..0x007D15  identical  size=1
  0x007D15..0x007D2D  divergent  size=24
  0x007D2D..0x007D2E  identical  size=1
  0x007D2E..0x007D7D  divergent  size=79
  0x007D7D..0x007D7E  identical  size=1
  0x007D7E..0x007D85  divergent  size=7
  0x007D85..0x007D86  identical  size=1
  0x007D86..0x007DE1  divergent  size=91
  0x007DE1..0x007DE2  identical  size=1
  0x007DE2..0x007E09  divergent  size=39
  0x007E09..0x007E0A  identical  size=1
  0x007E0A..0x007E0B  divergent  size=1
  0x007E0B..0x007E0C  identical  size=1
  0x007E0C..0x007E0D  divergent  size=1
  0x007E0D..0x007E0E  identical  size=1
  0x007E0E..0x007E47  divergent  size=57
  0x007E47..0x007E48  identical  size=1
  0x007E48..0x007E6F  divergent  size=39
  0x007E6F..0x007E70  identical  size=1
  0x007E70..0x007EE0  divergent  size=112
  0x007EE0..0x007EE2  identical  size=2
  0x007EE2..0x007EE7  divergent  size=5
  0x007EE7..0x007EE8  identical  size=1
  0x007EE8..0x007F06  divergent  size=30
  0x007F06..0x007F07  identical  size=1
  0x007F07..0x007F29  divergent  size=34
  0x007F29..0x007F2A  identical  size=1
  0x007F2A..0x007F44  divergent  size=26
  0x007F44..0x007F45  identical  size=1
  0x007F45..0x007F46  divergent  size=1
  0x007F46..0x007F48  identical  size=2
  0x007F48..0x007F49  divergent  size=1
  0x007F49..0x007F4A  identical  size=1
  0x007F4A..0x007FA6  divergent  size=92
  0x007FA6..0x007FA8  identical  size=2
  0x007FA8..0x008033  divergent  size=139
  0x008033..0x008034  identical  size=1
  0x008034..0x008043  divergent  size=15
  0x008043..0x008044  identical  size=1
  0x008044..0x0080A0  divergent  size=92
  0x0080A0..0x0080A2  identical  size=2
  0x0080A2..0x0080DC  divergent  size=58
  0x0080DC..0x0080DE  identical  size=2
  0x0080DE..0x008168  divergent  size=138
  0x008168..0x008169  identical  size=1
  0x008169..0x00818C  divergent  size=35
  0x00818C..0x00818D  identical  size=1
  0x00818D..0x00823E  divergent  size=177
  0x00823E..0x008240  identical  size=2
  0x008240..0x008264  divergent  size=36
  0x008264..0x008265  identical  size=1
  0x008265..0x0082B4  divergent  size=79
  0x0082B4..0x0082B5  identical  size=1
  0x0082B5..0x008301  divergent  size=76
  0x008301..0x008302  identical  size=1
  0x008302..0x008334  divergent  size=50
  0x008334..0x008335  identical  size=1
  0x008335..0x008342  divergent  size=13
  0x008342..0x008343  identical  size=1
  0x008343..0x008362  divergent  size=31
  0x008362..0x008363  identical  size=1
  0x008363..0x00836B  divergent  size=8
  0x00836B..0x00836C  identical  size=1
  0x00836C..0x00836D  divergent  size=1
  0x00836D..0x00836E  identical  size=1
  0x00836E..0x008397  divergent  size=41
  0x008397..0x008398  identical  size=1
  0x008398..0x0083CC  divergent  size=52
  0x0083CC..0x0083CD  identical  size=1
  0x0083CD..0x008439  divergent  size=108
  0x008439..0x00843A  identical  size=1
  0x00843A..0x00843C  divergent  size=2
  0x00843C..0x00843E  identical  size=2
  0x00843E..0x008441  divergent  size=3
  0x008441..0x008442  identical  size=1
  0x008442..0x008445  divergent  size=3
  0x008445..0x008446  identical  size=1
  0x008446..0x008448  divergent  size=2
  0x008448..0x00844A  identical  size=2
  0x00844A..0x00844F  divergent  size=5
  0x00844F..0x008450  identical  size=1
  0x008450..0x008451  divergent  size=1
  0x008451..0x008452  identical  size=1
  0x008452..0x008454  divergent  size=2
  0x008454..0x008456  identical  size=2
  0x008456..0x008459  divergent  size=3
  0x008459..0x00845A  identical  size=1
  0x00845A..0x00850A  divergent  size=176
  0x00850A..0x00850B  identical  size=1
  0x00850B..0x008533  divergent  size=40
  0x008533..0x008534  identical  size=1
  0x008534..0x00853B  divergent  size=7
  0x00853B..0x00853C  identical  size=1
  0x00853C..0x008556  divergent  size=26
  0x008556..0x008557  identical  size=1
  0x008557..0x00856B  divergent  size=20
  0x00856B..0x00856C  identical  size=1
  0x00856C..0x00863C  divergent  size=208
  0x00863C..0x00863D  identical  size=1
  0x00863D..0x008658  divergent  size=27
  0x008658..0x008659  identical  size=1
  0x008659..0x008662  divergent  size=9
  0x008662..0x008663  identical  size=1
  0x008663..0x0086BE  divergent  size=91
  0x0086BE..0x0086C0  identical  size=2
  0x0086C0..0x0086C5  divergent  size=5
  0x0086C5..0x0086C6  identical  size=1
  0x0086C6..0x008709  divergent  size=67
  0x008709..0x00870A  identical  size=1
  0x00870A..0x008719  divergent  size=15
  0x008719..0x00871A  identical  size=1
  0x00871A..0x0087B0  divergent  size=150
  0x0087B0..0x0087B1  identical  size=1
  0x0087B1..0x0087C2  divergent  size=17
  0x0087C2..0x0087C3  identical  size=1
  0x0087C3..0x008842  divergent  size=127
  0x008842..0x008843  identical  size=1
  0x008843..0x00884F  divergent  size=12
  0x00884F..0x008851  identical  size=2
  0x008851..0x008870  divergent  size=31
  0x008870..0x008871  identical  size=1
  0x008871..0x0088B3  divergent  size=66
  0x0088B3..0x0088B4  identical  size=1
  0x0088B4..0x0088CE  divergent  size=26
  0x0088CE..0x0088CF  identical  size=1
  0x0088CF..0x0088F7  divergent  size=40
  0x0088F7..0x0088F8  identical  size=1
  0x0088F8..0x0088FC  divergent  size=4
  0x0088FC..0x008900  identical  size=4
  0x008900..0x008901  divergent  size=1
  0x008901..0x008902  identical  size=1
  0x008902..0x008928  divergent  size=38
  0x008928..0x008929  identical  size=1
  0x008929..0x00892B  divergent  size=2
  0x00892B..0x00892D  identical  size=2
  0x00892D..0x008930  divergent  size=3
  0x008930..0x008932  identical  size=2
  0x008932..0x008933  divergent  size=1
  0x008933..0x008934  identical  size=1
  0x008934..0x008936  divergent  size=2
  0x008936..0x00893A  identical  size=4
  0x00893A..0x008949  divergent  size=15
  0x008949..0x00894A  identical  size=1
  0x00894A..0x008963  divergent  size=25
  0x008963..0x008964  identical  size=1
  0x008964..0x008992  divergent  size=46
  0x008992..0x008993  identical  size=1
  0x008993..0x00899C  divergent  size=9
  0x00899C..0x00899D  identical  size=1
  0x00899D..0x0089A7  divergent  size=10
  0x0089A7..0x0089A8  identical  size=1
  0x0089A8..0x0089B2  divergent  size=10
  0x0089B2..0x0089B3  identical  size=1
  0x0089B3..0x0089DE  divergent  size=43
  0x0089DE..0x0089DF  identical  size=1
  0x0089DF..0x0089E0  divergent  size=1
  0x0089E0..0x0089E1  identical  size=1
  0x0089E1..0x0089FA  divergent  size=25
  0x0089FA..0x0089FB  identical  size=1
  0x0089FB..0x008A7F  divergent  size=132
  0x008A7F..0x008A80  identical  size=1
  0x008A80..0x008AE8  divergent  size=104
  0x008AE8..0x008AE9  identical  size=1
  0x008AE9..0x008B15  divergent  size=44
  0x008B15..0x008B16  identical  size=1
  0x008B16..0x008B1D  divergent  size=7
  0x008B1D..0x008B1E  identical  size=1
  0x008B1E..0x008B5F  divergent  size=65
  0x008B5F..0x008B60  identical  size=1
  0x008B60..0x008B65  divergent  size=5
  0x008B65..0x008B66  identical  size=1
  0x008B66..0x008B6B  divergent  size=5
  0x008B6B..0x008B6C  identical  size=1
  0x008B6C..0x008B70  divergent  size=4
  0x008B70..0x008B71  identical  size=1
  0x008B71..0x008C46  divergent  size=213
  0x008C46..0x008C47  identical  size=1
  0x008C47..0x008C50  divergent  size=9
  0x008C50..0x008C51  identical  size=1
  0x008C51..0x008C85  divergent  size=52
  0x008C85..0x008C86  identical  size=1
  0x008C86..0x008CF1  divergent  size=107
  0x008CF1..0x008CF2  identical  size=1
  0x008CF2..0x008D01  divergent  size=15
  0x008D01..0x008D02  identical  size=1
  0x008D02..0x008D2F  divergent  size=45
  0x008D2F..0x008D30  identical  size=1
  0x008D30..0x008D3F  divergent  size=15
  0x008D3F..0x008D40  identical  size=1
  0x008D40..0x008DA4  divergent  size=100
  0x008DA4..0x008DA6  identical  size=2
  0x008DA6..0x008DBA  divergent  size=20
  0x008DBA..0x008DC0  identical  size=6
  0x008DC0..0x008DC1  divergent  size=1
  0x008DC1..0x008DC2  identical  size=1
  0x008DC2..0x008E2F  divergent  size=109
  0x008E2F..0x008E30  identical  size=1
  0x008E30..0x008EAE  divergent  size=126
  0x008EAE..0x008EB0  identical  size=2
  0x008EB0..0x008EB3  divergent  size=3
  0x008EB3..0x008EB4  identical  size=1
  0x008EB4..0x008EB9  divergent  size=5
  0x008EB9..0x008EBA  identical  size=1
  0x008EBA..0x008EBB  divergent  size=1
  0x008EBB..0x008EBC  identical  size=1
  0x008EBC..0x008F3A  divergent  size=126
  0x008F3A..0x008F3B  identical  size=1
  0x008F3B..0x008F89  divergent  size=78
  0x008F89..0x008F8A  identical  size=1
  0x008F8A..0x008F9B  divergent  size=17
  0x008F9B..0x008F9C  identical  size=1
  0x008F9C..0x008F9E  divergent  size=2
  0x008F9E..0x008FA0  identical  size=2
  0x008FA0..0x008FD4  divergent  size=52
  0x008FD4..0x008FD6  identical  size=2
  0x008FD6..0x008FFA  divergent  size=36
  0x008FFA..0x008FFB  identical  size=1
  0x008FFB..0x008FFD  divergent  size=2
  0x008FFD..0x008FFE  identical  size=1
  0x008FFE..0x009020  divergent  size=34
  0x009020..0x009021  identical  size=1
  0x009021..0x009028  divergent  size=7
  0x009028..0x009029  identical  size=1
  0x009029..0x009039  divergent  size=16
  0x009039..0x00903A  identical  size=1
  0x00903A..0x00903E  divergent  size=4
  0x00903E..0x00903F  identical  size=1
  0x00903F..0x00904D  divergent  size=14
  0x00904D..0x00904E  identical  size=1
  0x00904E..0x00905E  divergent  size=16
  0x00905E..0x00905F  identical  size=1
  0x00905F..0x00906D  divergent  size=14
  0x00906D..0x00906E  identical  size=1
  0x00906E..0x009085  divergent  size=23
  0x009085..0x009086  identical  size=1
  0x009086..0x0090A7  divergent  size=33
  0x0090A7..0x0090A8  identical  size=1
  0x0090A8..0x0090FF  divergent  size=87
  0x0090FF..0x009100  identical  size=1
  0x009100..0x009103  divergent  size=3
  0x009103..0x009104  identical  size=1
  0x009104..0x009152  divergent  size=78
  0x009152..0x009153  identical  size=1
  0x009153..0x009185  divergent  size=50
  0x009185..0x009186  identical  size=1
  0x009186..0x0091AB  divergent  size=37
  0x0091AB..0x0091AC  identical  size=1
  0x0091AC..0x0091F5  divergent  size=73
  0x0091F5..0x0091F6  identical  size=1
  0x0091F6..0x009204  divergent  size=14
  0x009204..0x009206  identical  size=2
  0x009206..0x009207  divergent  size=1
  0x009207..0x009208  identical  size=1
  0x009208..0x009212  divergent  size=10
  0x009212..0x009213  identical  size=1
  0x009213..0x009230  divergent  size=29
  0x009230..0x009231  identical  size=1
  0x009231..0x009258  divergent  size=39
  0x009258..0x009259  identical  size=1
  0x009259..0x00926B  divergent  size=18
  0x00926B..0x00926C  identical  size=1
  0x00926C..0x009275  divergent  size=9
  0x009275..0x009276  identical  size=1
  0x009276..0x009281  divergent  size=11
  0x009281..0x009282  identical  size=1
  0x009282..0x0092A4  divergent  size=34
  0x0092A4..0x0092A5  identical  size=1
  0x0092A5..0x0092B1  divergent  size=12
  0x0092B1..0x0092B2  identical  size=1
  0x0092B2..0x0092B3  divergent  size=1
  0x0092B3..0x0092B4  identical  size=1
  0x0092B4..0x0092EB  divergent  size=55
  0x0092EB..0x0092EC  identical  size=1
  0x0092EC..0x0092ED  divergent  size=1
  0x0092ED..0x0092EE  identical  size=1
  0x0092EE..0x009392  divergent  size=164
  0x009392..0x009393  identical  size=1
  0x009393..0x0093B3  divergent  size=32
  0x0093B3..0x0093B4  identical  size=1
  0x0093B4..0x0093EF  divergent  size=59
  0x0093EF..0x0093F2  identical  size=3
  0x0093F2..0x0093F3  divergent  size=1
  0x0093F3..0x0093F4  identical  size=1
  0x0093F4..0x009402  divergent  size=14
  0x009402..0x009403  identical  size=1
  0x009403..0x009421  divergent  size=30
  0x009421..0x009422  identical  size=1
  0x009422..0x009437  divergent  size=21
  0x009437..0x009438  identical  size=1
  0x009438..0x009449  divergent  size=17
  0x009449..0x00944A  identical  size=1
  0x00944A..0x00945D  divergent  size=19
  0x00945D..0x00945E  identical  size=1
  0x00945E..0x009462  divergent  size=4
  0x009462..0x009463  identical  size=1
  0x009463..0x0095C9  divergent  size=358
  0x0095C9..0x0095CA  identical  size=1
  0x0095CA..0x009611  divergent  size=71
  0x009611..0x009612  identical  size=1
  0x009612..0x00966F  divergent  size=93
  0x00966F..0x009670  identical  size=1
  0x009670..0x0096E5  divergent  size=117
  0x0096E5..0x0096E6  identical  size=1
  0x0096E6..0x009706  divergent  size=32
  0x009706..0x009708  identical  size=2
  0x009708..0x009710  divergent  size=8
  0x009710..0x009711  identical  size=1
  0x009711..0x009726  divergent  size=21
  0x009726..0x009728  identical  size=2
  0x009728..0x009764  divergent  size=60
  0x009764..0x009765  identical  size=1
  0x009765..0x009789  divergent  size=36
  0x009789..0x00978A  identical  size=1
  0x00978A..0x0097A8  divergent  size=30
  0x0097A8..0x0097A9  identical  size=1
  0x0097A9..0x0097D7  divergent  size=46
  0x0097D7..0x0097D8  identical  size=1
  0x0097D8..0x0097DC  divergent  size=4
  0x0097DC..0x0097DE  identical  size=2
  0x0097DE..0x0097DF  divergent  size=1
  0x0097DF..0x0097E0  identical  size=1
  0x0097E0..0x0097E1  divergent  size=1
  0x0097E1..0x0097E2  identical  size=1
  0x0097E2..0x009829  divergent  size=71
  0x009829..0x009834  identical  size=11
  0x009834..0x009835  divergent  size=1
  0x009835..0x009838  identical  size=3
  0x009838..0x00983A  divergent  size=2
  0x00983A..0x009840  identical  size=6
  0x009840..0x009897  divergent  size=87
  0x009897..0x009898  identical  size=1
  0x009898..0x0098B6  divergent  size=30
  0x0098B6..0x0098B8  identical  size=2
  0x0098B8..0x0098B9  divergent  size=1
  0x0098B9..0x0098BA  identical  size=1
  0x0098BA..0x0098BD  divergent  size=3
  0x0098BD..0x0098BE  identical  size=1
  0x0098BE..0x0098F2  divergent  size=52
  0x0098F2..0x0098F3  identical  size=1
  0x0098F3..0x009912  divergent  size=31
  0x009912..0x009913  identical  size=1
  0x009913..0x00998D  divergent  size=122
  0x00998D..0x00998E  identical  size=1
  0x00998E..0x0099CB  divergent  size=61
  0x0099CB..0x0099CC  identical  size=1
  0x0099CC..0x009A6F  divergent  size=163
  0x009A6F..0x009A70  identical  size=1
  0x009A70..0x009A9C  divergent  size=44
  0x009A9C..0x009A9D  identical  size=1
  0x009A9D..0x009AE7  divergent  size=74
  0x009AE7..0x009AE8  identical  size=1
  0x009AE8..0x009BE2  divergent  size=250
  0x009BE2..0x009BE4  identical  size=2
  0x009BE4..0x009BFA  divergent  size=22
  0x009BFA..0x009BFC  identical  size=2
  0x009BFC..0x009CD7  divergent  size=219
  0x009CD7..0x009CD8  identical  size=1
  0x009CD8..0x009CD9  divergent  size=1
  0x009CD9..0x009CDA  identical  size=1
  0x009CDA..0x009D3C  divergent  size=98
  0x009D3C..0x009D3D  identical  size=1
  0x009D3D..0x009DB6  divergent  size=121
  0x009DB6..0x009DB7  identical  size=1
  0x009DB7..0x009DC6  divergent  size=15
  0x009DC6..0x009DC8  identical  size=2
  0x009DC8..0x009DC9  divergent  size=1
  0x009DC9..0x009DCA  identical  size=1
  0x009DCA..0x009DCB  divergent  size=1
  0x009DCB..0x009DCC  identical  size=1
  0x009DCC..0x009DCD  divergent  size=1
  0x009DCD..0x009DCE  identical  size=1
  0x009DCE..0x009DD9  divergent  size=11
  0x009DD9..0x009DDA  identical  size=1
  0x009DDA..0x009DE2  divergent  size=8
  0x009DE2..0x009DE3  identical  size=1
  0x009DE3..0x009E08  divergent  size=37
  0x009E08..0x009E09  identical  size=1
  0x009E09..0x009EEA  divergent  size=225
  0x009EEA..0x009EEB  identical  size=1
  0x009EEB..0x009F27  divergent  size=60
  0x009F27..0x009F28  identical  size=1
  0x009F28..0x009F29  divergent  size=1
  0x009F29..0x009F2A  identical  size=1
  0x009F2A..0x009F2B  divergent  size=1
  0x009F2B..0x009F2C  identical  size=1
  0x009F2C..0x009F2D  divergent  size=1
  0x009F2D..0x009F2E  identical  size=1
  0x009F2E..0x009F85  divergent  size=87
  0x009F85..0x009F86  identical  size=1
  0x009F86..0x009F8D  divergent  size=7
  0x009F8D..0x009F8E  identical  size=1
  0x009F8E..0x00A017  divergent  size=137
  0x00A017..0x00A019  identical  size=2
  0x00A019..0x00A022  divergent  size=9
  0x00A022..0x00A024  identical  size=2
  0x00A024..0x00A0C4  divergent  size=160
  0x00A0C4..0x00A0C5  identical  size=1
  0x00A0C5..0x00A0EF  divergent  size=42
  0x00A0EF..0x00A0F0  identical  size=1
  0x00A0F0..0x00A126  divergent  size=54
  0x00A126..0x00A127  identical  size=1
  0x00A127..0x00A12E  divergent  size=7
  0x00A12E..0x00A12F  identical  size=1
  0x00A12F..0x00A13A  divergent  size=11
  0x00A13A..0x00A13B  identical  size=1
  0x00A13B..0x00A142  divergent  size=7
  0x00A142..0x00A143  identical  size=1
  0x00A143..0x00A165  divergent  size=34
  0x00A165..0x00A166  identical  size=1
  0x00A166..0x00A168  divergent  size=2
  0x00A168..0x00A16A  identical  size=2
  0x00A16A..0x00A16E  divergent  size=4
  0x00A16E..0x00A16F  identical  size=1
  0x00A16F..0x00A18A  divergent  size=27
  0x00A18A..0x00A18B  identical  size=1
  0x00A18B..0x00A19E  divergent  size=19
  0x00A19E..0x00A19F  identical  size=1
  0x00A19F..0x00A1B0  divergent  size=17
  0x00A1B0..0x00A1B1  identical  size=1
  0x00A1B1..0x00A1D2  divergent  size=33
  0x00A1D2..0x00A1D3  identical  size=1
  0x00A1D3..0x00A1EF  divergent  size=28
  0x00A1EF..0x00A1F0  identical  size=1
  0x00A1F0..0x00A1F3  divergent  size=3
  0x00A1F3..0x00A1F6  identical  size=3
  0x00A1F6..0x00A1F8  divergent  size=2
  0x00A1F8..0x00A1F9  identical  size=1
  0x00A1F9..0x00A257  divergent  size=94
  0x00A257..0x00A258  identical  size=1
  0x00A258..0x00A290  divergent  size=56
